In_Apple_Serial_Nr	Item_Name	Item_Value	Item_Modifier
FHLZK62HMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK62HMLTK	SVC_FATP_yield	Y	Header
FHLZK62HMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK62HMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK69GMLTK	Commodity_Cd 	Watch	Header
FHLZK69GMLTK	Eng_Project_Cd 	N144S	Header
FHLZK69GMLTK	Business Category	AC	Header
FHLZK69GMLTK	New Buy	Y	Header
FHLZK69GMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK69GMLTK	Input_TS	10/21/2019	Header
FHLZK69GMLTK	Output_TS	10/22/2019	Header
FHLZK69GMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK69GMLTK	SVC_FATP_yield	Y	Header
FHLZK69GMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK69GMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK6BHMLTK	Commodity_Cd 	Watch	Header
FHLZK6BHMLTK	Eng_Project_Cd 	N144S	Header
FHLZK6BHMLTK	Business Category	AC	Header
FHLZK6BHMLTK	New Buy	Y	Header
FHLZK6BHMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK6BHMLTK	Input_TS	10/21/2019	Header
FHLZK6BHMLTK	Output_TS	10/22/2019	Header
FHLZK6BHMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK6BHMLTK	SVC_FATP_yield	Y	Header
FHLZK6BHMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK6BHMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK6DKMLTK	Commodity_Cd 	Watch	Header
FHLZK6DKMLTK	Eng_Project_Cd 	N144S	Header
FHLZK6DKMLTK	Business Category	AC	Header
FHLZK6DKMLTK	New Buy	Y	Header
FHLZK6DKMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK6DKMLTK	Input_TS	10/21/2019	Header
FHLZK6DKMLTK	Output_TS	10/22/2019	Header
FHLZK6DKMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK6DKMLTK	SVC_FATP_yield	Y	Header
FHLZK6DKMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK6DKMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK6GMMLTK	Commodity_Cd 	Watch	Header
FHLZK6GMMLTK	Eng_Project_Cd 	N144S	Header
FHLZK6GMMLTK	Business Category	AC	Header
FHLZK6GMMLTK	New Buy	Y	Header
FHLZK6GMMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK6GMMLTK	Input_TS	10/21/2019	Header
FHLZK6GMMLTK	Output_TS	10/22/2019	Header
FHLZK6GMMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK6GMMLTK	SVC_FATP_yield	Y	Header
FHLZK6GMMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK6GMMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK6U6MLTK	Commodity_Cd 	Watch	Header
FHLZK6U6MLTK	Eng_Project_Cd 	N144S	Header
FHLZK6U6MLTK	Business Category	AC	Header
FHLZK6U6MLTK	New Buy	Y	Header
FHLZK6U6MLTK	L2_Vendor_Cd 	FQW	Header
FHLZK6U6MLTK	Input_TS	10/21/2019	Header
FHLZK6U6MLTK	Output_TS	10/22/2019	Header
FHLZK6U6MLTK	In_Apple_Part_Id 	A2092	Header
FHLZK6U6MLTK	SVC_FATP_yield	Y	Header
FHLZK6U6MLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK6U6MLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK6YGMLTK	Commodity_Cd 	Watch	Header
FHLZK6YGMLTK	Eng_Project_Cd 	N144S	Header
FHLZK6YGMLTK	Business Category	AC	Header
FHLZK6YGMLTK	New Buy	Y	Header
FHLZK6YGMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK6YGMLTK	Input_TS	10/21/2019	Header
FHLZK6YGMLTK	Output_TS	10/22/2019	Header
FHLZK6YGMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK6YGMLTK	SVC_FATP_yield	Y	Header
FHLZK6YGMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK6YGMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK7BYMLTK	Commodity_Cd 	Watch	Header
FHLZK7BYMLTK	Eng_Project_Cd 	N144S	Header
FHLZK7BYMLTK	Business Category	AC	Header
FHLZK7BYMLTK	New Buy	Y	Header
FHLZK7BYMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK7BYMLTK	Input_TS	10/21/2019	Header
FHLZK7BYMLTK	Output_TS	10/23/2019	Header
FHLZK7BYMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK7BYMLTK	SVC_FATP_yield	Y	Header
FHLZK7BYMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK7BYMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK7JMMLTK	Commodity_Cd 	Watch	Header
FHLZK7JMMLTK	Eng_Project_Cd 	N144S	Header
FHLZK7JMMLTK	Business Category	AC	Header
FHLZK7JMMLTK	New Buy	Y	Header
FHLZK7JMMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK7JMMLTK	Input_TS	10/21/2019	Header
FHLZK7JMMLTK	Output_TS	10/22/2019	Header
FHLZK7JMMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK7JMMLTK	SVC_FATP_yield	Y	Header
FHLZK7JMMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK7JMMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK85DMLTK	Commodity_Cd 	Watch	Header
FHLZK85DMLTK	Eng_Project_Cd 	N144S	Header
FHLZK85DMLTK	Business Category	AC	Header
FHLZK85DMLTK	New Buy	Y	Header
FHLZK85DMLTK	L2_Vendor_Cd 	FQW	Header
FHLZK85DMLTK	Input_TS	10/21/2019	Header
FHLZK85DMLTK	Output_TS	10/22/2019	Header
FHLZK85DMLTK	In_Apple_Part_Id 	A2092	Header
FHLZK85DMLTK	SVC_FATP_yield	Y	Header
FHLZK85DMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK85DMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZK19JMLTH	Commodity_Cd 	Watch	Header
FH7ZK19JMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK19JMLTH	Business Category	AC	Header
FH7ZK19JMLTH	New Buy	Y	Header
FH7ZK19JMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK19JMLTH	Input_TS	10/20/2019	Header
FH7ZK19JMLTH	Output_TS	10/21/2019	Header
FH7ZK19JMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK19JMLTH	SVC_FATP_yield	Y	Header
FH7ZK19JMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK19JMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK2BRMLTH	Commodity_Cd 	Watch	Header
FH7ZK2BRMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK2BRMLTH	Business Category	AC	Header
FH7ZK2BRMLTH	New Buy	Y	Header
FH7ZK2BRMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK2BRMLTH	Input_TS	10/21/2019	Header
FH7ZK2BRMLTH	Output_TS	10/21/2019	Header
FH7ZK2BRMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK2BRMLTH	SVC_FATP_yield	Y	Header
FH7ZK2BRMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK2BRMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK2EGMLTH	Commodity_Cd 	Watch	Header
FH7ZK2EGMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK2EGMLTH	Business Category	AC	Header
FH7ZK2EGMLTH	New Buy	Y	Header
FH7ZK2EGMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK2EGMLTH	Input_TS	10/21/2019	Header
FH7ZK2EGMLTH	Output_TS	10/21/2019	Header
FH7ZK2EGMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK2EGMLTH	SVC_FATP_yield	Y	Header
FH7ZK2EGMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK2EGMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK2JJMLTH	Commodity_Cd 	Watch	Header
FH7ZK2JJMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK2JJMLTH	Business Category	AC	Header
FH7ZK2JJMLTH	New Buy	Y	Header
FH7ZK2JJMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK2JJMLTH	Input_TS	10/21/2019	Header
FH7ZK2JJMLTH	Output_TS	10/21/2019	Header
FH7ZK2JJMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK2JJMLTH	SVC_FATP_yield	Y	Header
FH7ZK2JJMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK2JJMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK31RMLTH	Commodity_Cd 	Watch	Header
FH7ZK31RMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK31RMLTH	Business Category	AC	Header
FH7ZK31RMLTH	New Buy	Y	Header
FH7ZK31RMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK31RMLTH	Input_TS	10/21/2019	Header
FH7ZK31RMLTH	Output_TS	10/21/2019	Header
FH7ZK31RMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK31RMLTH	SVC_FATP_yield	Y	Header
FH7ZK31RMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK31RMLTH	ALL TEST PASSED	Y	T0C0R0
FHLZKB07MLTJ	Commodity_Cd 	Watch	Header
FHLZKB07MLTJ	Eng_Project_Cd 	N144S	Header
FHLZKB07MLTJ	Business Category	AC	Header
FHLZKB07MLTJ	New Buy	Y	Header
FHLZKB07MLTJ	L2_Vendor_Cd 	FQW	Header
FHLZKB07MLTJ	Input_TS	10/17/2019	Header
FHLZKB07MLTJ	Output_TS	10/18/2019	Header
FHLZKB07MLTJ	In_Apple_Part_Id 	A2092	Header
FHLZKB07MLTJ	SVC_FATP_yield	Y	Header
FHLZKB07MLTJ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZKB07MLTJ	ALL TEST PASSED	Y	T0C0R0
FHLZKB2JMLTJ	Commodity_Cd 	Watch	Header
FHLZKB2JMLTJ	Eng_Project_Cd 	N144S	Header
FHLZKB2JMLTJ	Business Category	AC	Header
FHLZKB2JMLTJ	New Buy	Y	Header
FHLZKB2JMLTJ	L2_Vendor_Cd 	FQW	Header
FHLZKB2JMLTJ	Input_TS	10/17/2019	Header
FHLZKB2JMLTJ	Output_TS	10/18/2019	Header
FHLZKB2JMLTJ	In_Apple_Part_Id 	A2092	Header
FHLZKB2JMLTJ	SVC_FATP_yield	Y	Header
FHLZKB2JMLTJ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZKB2JMLTJ	ALL TEST PASSED	Y	T0C0R0
FHLZKB4LMLTJ	Commodity_Cd 	Watch	Header
FHLZKB4LMLTJ	Eng_Project_Cd 	N144S	Header
FHLZKB4LMLTJ	Business Category	AC	Header
FHLZKB4LMLTJ	New Buy	Y	Header
FHLZKB4LMLTJ	L2_Vendor_Cd 	FQW	Header
FHLZKB4LMLTJ	Input_TS	10/17/2019	Header
FHLZKB4LMLTJ	Output_TS	10/18/2019	Header
FHLZKB4LMLTJ	In_Apple_Part_Id 	A2092	Header
FHLZKB4LMLTJ	SVC_FATP_yield	Y	Header
FHLZKB4LMLTJ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZKB4LMLTJ	ALL TEST PASSED	Y	T0C0R0
FHLZKB8TMLTJ	Commodity_Cd 	Watch	Header
FHLZKB8TMLTJ	Eng_Project_Cd 	N144S	Header
FHLZKB8TMLTJ	Business Category	AC	Header
FHLZKB8TMLTJ	New Buy	Y	Header
FHLZKB8TMLTJ	L2_Vendor_Cd 	FQW	Header
FHLZKB8TMLTJ	Input_TS	10/17/2019	Header
FHLZKB8TMLTJ	Output_TS	10/18/2019	Header
FHLZKB8TMLTJ	In_Apple_Part_Id 	A2092	Header
FHLZKB8TMLTJ	SVC_FATP_yield	Y	Header
FHLZKB8TMLTJ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZKB8TMLTJ	ALL TEST PASSED	Y	T0C0R0
FHLZKBF6MLTJ	Commodity_Cd 	Watch	Header
FHLZKBF6MLTJ	Eng_Project_Cd 	N144S	Header
FHLZKBF6MLTJ	Business Category	AC	Header
FHLZKBF6MLTJ	New Buy	Y	Header
FHLZKBF6MLTJ	L2_Vendor_Cd 	FQW	Header
FHLZKBF6MLTJ	Input_TS	10/17/2019	Header
FHLZKBF6MLTJ	Output_TS	10/18/2019	Header
FHLZKBF6MLTJ	In_Apple_Part_Id 	A2092	Header
FHLZKBF6MLTJ	SVC_FATP_yield	Y	Header
FHLZKBF6MLTJ	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZKBF6MLTJ	ALL TEST PASSED	Y	T0C0R0
FH7ZD57RMLTK	Commodity_Cd 	Watch	Header
FH7ZD57RMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57RMLTK	Business Category	AC	Header
FH7ZD57RMLTK	New Buy	Y	Header
FH7ZD57RMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57RMLTK	Input_TS	09/10/2019	Header
FH7ZD57RMLTK	Output_TS	09/11/2019	Header
FH7ZD57RMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57RMLTK	SVC_FATP_yield	Y	Header
FH7ZD57RMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD57RMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD59XMLTK	Commodity_Cd 	Watch	Header
FH7ZD59XMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD59XMLTK	Business Category	AC	Header
FH7ZD59XMLTK	New Buy	Y	Header
FH7ZD59XMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD59XMLTK	Input_TS	09/10/2019	Header
FH7ZD59XMLTK	Output_TS	09/12/2019	Header
FH7ZD59XMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD59XMLTK	SVC_FATP_yield	Y	Header
FH7ZD59XMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD59XMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD5ECMLTK	Commodity_Cd 	Watch	Header
FH7ZD5ECMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD5ECMLTK	Business Category	AC	Header
FH7ZD5ECMLTK	New Buy	Y	Header
FH7ZD5ECMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD5ECMLTK	Input_TS	09/10/2019	Header
FH7ZD5ECMLTK	Output_TS	09/11/2019	Header
FH7ZD5ECMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD5ECMLTK	SVC_FATP_yield	Y	Header
FH7ZD5ECMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD5ECMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD5EDMLTK	Commodity_Cd 	Watch	Header
FH7ZD5EDMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD5EDMLTK	Business Category	AC	Header
FH7ZD5EDMLTK	New Buy	Y	Header
FH7ZD5EDMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD5EDMLTK	Input_TS	09/10/2019	Header
FH7ZD5EDMLTK	Output_TS	09/11/2019	Header
FH7ZD5EDMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD5EDMLTK	SVC_FATP_yield	Y	Header
FH7ZD5EDMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD5EDMLTK	ALL TEST PASSED	Y	T0C0R0
FH7ZD5ETMLTK	Commodity_Cd 	Watch	Header
FH7ZD5ETMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD5ETMLTK	Business Category	AC	Header
FH7ZD5ETMLTK	New Buy	Y	Header
FH7ZD5ETMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD5ETMLTK	Input_TS	09/10/2019	Header
FH7ZD5ETMLTK	Output_TS	09/11/2019	Header
FH7ZD5ETMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD5ETMLTK	SVC_FATP_yield	Y	Header
FH7ZD5ETMLTK	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZD5ETMLTK	ALL TEST PASSED	Y	T0C0R0
FHLZK2FZMLTL	Commodity_Cd 	Watch	Header
FHLZK2FZMLTL	Eng_Project_Cd 	N144S	Header
FHLZK2FZMLTL	Business Category	AC	Header
FHLZK2FZMLTL	New Buy	Y	Header
FHLZK2FZMLTL	L2_Vendor_Cd 	FQW	Header
FHLZK2FZMLTL	Input_TS	10/19/2019	Header
FHLZK2FZMLTL	Output_TS	10/22/2019	Header
FHLZK2FZMLTL	In_Apple_Part_Id 	A2092	Header
FHLZK2FZMLTL	SVC_FATP_yield	Y	Header
FHLZK2FZMLTL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK2FZMLTL	ALL TEST PASSED	Y	T0C0R0
FHLZK2KWMLTL	Commodity_Cd 	Watch	Header
FHLZK2KWMLTL	Eng_Project_Cd 	N144S	Header
FHLZK2KWMLTL	Business Category	AC	Header
FHLZK2KWMLTL	New Buy	Y	Header
FHLZK2KWMLTL	L2_Vendor_Cd 	FQW	Header
FHLZK2KWMLTL	Input_TS	10/19/2019	Header
FHLZK2KWMLTL	Output_TS	10/22/2019	Header
FHLZK2KWMLTL	In_Apple_Part_Id 	A2092	Header
FHLZK2KWMLTL	SVC_FATP_yield	Y	Header
FHLZK2KWMLTL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK2KWMLTL	ALL TEST PASSED	Y	T0C0R0
FHLZK2YLMLTL	Commodity_Cd 	Watch	Header
FHLZK2YLMLTL	Eng_Project_Cd 	N144S	Header
FHLZK2YLMLTL	Business Category	AC	Header
FHLZK2YLMLTL	New Buy	Y	Header
FHLZK2YLMLTL	L2_Vendor_Cd 	FQW	Header
FHLZK2YLMLTL	Input_TS	10/19/2019	Header
FHLZK2YLMLTL	Output_TS	10/21/2019	Header
FHLZK2YLMLTL	In_Apple_Part_Id 	A2092	Header
FHLZK2YLMLTL	SVC_FATP_yield	Y	Header
FHLZK2YLMLTL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK2YLMLTL	ALL TEST PASSED	Y	T0C0R0
FHLZK2ZDMLTL	Commodity_Cd 	Watch	Header
FHLZK2ZDMLTL	Eng_Project_Cd 	N144S	Header
FHLZK2ZDMLTL	Business Category	AC	Header
FHLZK2ZDMLTL	New Buy	Y	Header
FHLZK2ZDMLTL	L2_Vendor_Cd 	FQW	Header
FHLZK2ZDMLTL	Input_TS	10/19/2019	Header
FHLZK2ZDMLTL	Output_TS	10/21/2019	Header
FHLZK2ZDMLTL	In_Apple_Part_Id 	A2092	Header
FHLZK2ZDMLTL	SVC_FATP_yield	Y	Header
FHLZK2ZDMLTL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK2ZDMLTL	ALL TEST PASSED	Y	T0C0R0
FHLZK38QMLTL	Commodity_Cd 	Watch	Header
FHLZK38QMLTL	Eng_Project_Cd 	N144S	Header
FHLZK38QMLTL	Business Category	AC	Header
FHLZK38QMLTL	New Buy	Y	Header
FHLZK38QMLTL	L2_Vendor_Cd 	FQW	Header
FHLZK38QMLTL	Input_TS	10/19/2019	Header
FHLZK38QMLTL	Output_TS	10/21/2019	Header
FHLZK38QMLTL	In_Apple_Part_Id 	A2092	Header
FHLZK38QMLTL	SVC_FATP_yield	Y	Header
FHLZK38QMLTL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK38QMLTL	ALL TEST PASSED	Y	T0C0R0
FHLZK1UNMLTP	Commodity_Cd 	Watch	Header
FHLZK1UNMLTP	Eng_Project_Cd 	N144B	Header
FHLZK1UNMLTP	Business Category	AC	Header
FHLZK1UNMLTP	New Buy	Y	Header
FHLZK1UNMLTP	L2_Vendor_Cd 	FQW	Header
FHLZK1UNMLTP	Input_TS	10/19/2019	Header
FHLZK1UNMLTP	Output_TS	10/22/2019	Header
FHLZK1UNMLTP	In_Apple_Part_Id 	A2093	Header
FHLZK1UNMLTP	SVC_FATP_yield	Y	Header
FHLZK1UNMLTP	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK1UNMLTP	ALL TEST PASSED	Y	T0C0R0
FHLZK2L4MLTP	Commodity_Cd 	Watch	Header
FHLZK2L4MLTP	Eng_Project_Cd 	N144B	Header
FHLZK2L4MLTP	Business Category	AC	Header
FHLZK2L4MLTP	New Buy	Y	Header
FHLZK2L4MLTP	L2_Vendor_Cd 	FQW	Header
FHLZK2L4MLTP	Input_TS	10/18/2019	Header
FHLZK2L4MLTP	Output_TS	10/22/2019	Header
FHLZK2L4MLTP	In_Apple_Part_Id 	A2093	Header
FHLZK2L4MLTP	SVC_FATP_yield	Y	Header
FHLZK2L4MLTP	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK2L4MLTP	ALL TEST PASSED	Y	T0C0R0
FHLZK31JMLTP	Commodity_Cd 	Watch	Header
FHLZK31JMLTP	Eng_Project_Cd 	N144B	Header
FHLZK31JMLTP	Business Category	AC	Header
FHLZK31JMLTP	New Buy	Y	Header
FHLZK31JMLTP	L2_Vendor_Cd 	FQW	Header
FHLZK31JMLTP	Input_TS	10/19/2019	Header
FHLZK31JMLTP	Output_TS	10/22/2019	Header
FHLZK31JMLTP	In_Apple_Part_Id 	A2093	Header
FHLZK31JMLTP	SVC_FATP_yield	Y	Header
FHLZK31JMLTP	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK31JMLTP	ALL TEST PASSED	Y	T0C0R0
FHLZK36QMLTP	Commodity_Cd 	Watch	Header
FHLZK36QMLTP	Eng_Project_Cd 	N144B	Header
FHLZK36QMLTP	Business Category	AC	Header
FHLZK36QMLTP	New Buy	Y	Header
FHLZK36QMLTP	L2_Vendor_Cd 	FQW	Header
FHLZK36QMLTP	Input_TS	10/19/2019	Header
FHLZK36QMLTP	Output_TS	10/22/2019	Header
FHLZK36QMLTP	In_Apple_Part_Id 	A2093	Header
FHLZK36QMLTP	SVC_FATP_yield	Y	Header
FHLZK36QMLTP	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK36QMLTP	ALL TEST PASSED	Y	T0C0R0
FHLZK3H2MLTP	Commodity_Cd 	Watch	Header
FHLZK3H2MLTP	Eng_Project_Cd 	N144B	Header
FHLZK3H2MLTP	Business Category	AC	Header
FHLZK3H2MLTP	New Buy	Y	Header
FHLZK3H2MLTP	L2_Vendor_Cd 	FQW	Header
FHLZK3H2MLTP	Input_TS	10/19/2019	Header
FHLZK3H2MLTP	Output_TS	10/22/2019	Header
FHLZK3H2MLTP	In_Apple_Part_Id 	A2093	Header
FHLZK3H2MLTP	SVC_FATP_yield	Y	Header
FHLZK3H2MLTP	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK3H2MLTP	ALL TEST PASSED	Y	T0C0R0
FH7ZK1A6MLTH	Commodity_Cd 	Watch	Header
FH7ZK1A6MLTH	Eng_Project_Cd 	N144S	Header
FH7ZK1A6MLTH	Business Category	AC	Header
FH7ZK1A6MLTH	New Buy	Y	Header
FH7ZK1A6MLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK1A6MLTH	Input_TS	10/20/2019	Header
FH7ZK1A6MLTH	Output_TS	10/21/2019	Header
FH7ZK1A6MLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK1A6MLTH	SVC_FATP_yield	Y	Header
FH7ZK1A6MLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK1A6MLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK2G9MLTH	Commodity_Cd 	Watch	Header
FH7ZK2G9MLTH	Eng_Project_Cd 	N144S	Header
FH7ZK2G9MLTH	Business Category	AC	Header
FH7ZK2G9MLTH	New Buy	Y	Header
FH7ZK2G9MLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK2G9MLTH	Input_TS	10/21/2019	Header
FH7ZK2G9MLTH	Output_TS	10/21/2019	Header
FH7ZK2G9MLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK2G9MLTH	SVC_FATP_yield	Y	Header
FH7ZK2G9MLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK2G9MLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK32GMLTH	Commodity_Cd 	Watch	Header
FH7ZK32GMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK32GMLTH	Business Category	AC	Header
FH7ZK32GMLTH	New Buy	Y	Header
FH7ZK32GMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK32GMLTH	Input_TS	10/21/2019	Header
FH7ZK32GMLTH	Output_TS	10/21/2019	Header
FH7ZK32GMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK32GMLTH	SVC_FATP_yield	Y	Header
FH7ZK32GMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK32GMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK32PMLTH	Commodity_Cd 	Watch	Header
FH7ZK32PMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK32PMLTH	Business Category	AC	Header
FH7ZK32PMLTH	New Buy	Y	Header
FH7ZK32PMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK32PMLTH	Input_TS	10/21/2019	Header
FH7ZK32PMLTH	Output_TS	10/21/2019	Header
FH7ZK32PMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK32PMLTH	SVC_FATP_yield	Y	Header
FH7ZK32PMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK32PMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZK3CTMLTH	Commodity_Cd 	Watch	Header
FH7ZK3CTMLTH	Eng_Project_Cd 	N144S	Header
FH7ZK3CTMLTH	Business Category	AC	Header
FH7ZK3CTMLTH	New Buy	Y	Header
FH7ZK3CTMLTH	L2_Vendor_Cd 	FQW	Header
FH7ZK3CTMLTH	Input_TS	10/21/2019	Header
FH7ZK3CTMLTH	Output_TS	10/21/2019	Header
FH7ZK3CTMLTH	In_Apple_Part_Id 	A2092	Header
FH7ZK3CTMLTH	SVC_FATP_yield	Y	Header
FH7ZK3CTMLTH	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FH7ZK3CTMLTH	ALL TEST PASSED	Y	T0C0R0
FH7ZD57LMLTK	Commodity_Cd 	Watch	Header
FH7ZD57LMLTK	Eng_Project_Cd 	N144S	Header
FH7ZD57LMLTK	Business Category	AC	Header
FH7ZD57LMLTK	New Buy	Y	Header
FH7ZD57LMLTK	L2_Vendor_Cd 	FQW	Header
FH7ZD57LMLTK	Input_TS	09/10/2019	Header
FH7ZD57LMLTK	Output_TS	09/11/2019	Header
FH7ZD57LMLTK	In_Apple_Part_Id 	A2092	Header
FH7ZD57LMLTK	SVC_FATP_yield	Y	Header
